team,game_date,batter_hand_split,PA,K,BB,HR,H,team_allowed_k_rate_vs_hand,team_allowed_bb_rate_vs_hand,team_allowed_hr_rate_vs_hand,team_allowed_h_rate_vs_hand,team_hand_key,team_allowed_k_rate_vs_hand_last7,team_allowed_bb_rate_vs_hand_last7,team_allowed_hr_rate_vs_hand_last7,team_allowed_h_rate_vs_hand_last7,team_allowed_k_rate_vs_hand_last10,team_allowed_bb_rate_vs_hand_last10,team_allowed_hr_rate_vs_hand_last10,team_allowed_h_rate_vs_hand_last10,team_allowed_k_rate_vs_hand_last14,team_allowed_bb_rate_vs_hand_last14,team_allowed_hr_rate_vs_hand_last14,team_allowed_h_rate_vs_hand_last14,team_allowed_k_rate_vs_hand_last21,team_allowed_bb_rate_vs_hand_last21,team_allowed_hr_rate_vs_hand_last21,team_allowed_h_rate_vs_hand_last21,team_allowed_k_rate_vs_hand_last30,team_allowed_bb_rate_vs_hand_last30,team_allowed_hr_rate_vs_hand_last30,team_allowed_h_rate_vs_hand_last30,team_allowed_k_rate_vs_hand_std,team_allowed_bb_rate_vs_hand_std,team_allowed_hr_rate_vs_hand_std,team_allowed_h_rate_vs_hand_std
ATL,2026-04-21,L,30,4,9,1,7,0.1333,0.3,0.0333,0.2333,ATL_vs_L,0.2413,0.0691,0.0184,0.17,0.2112,0.0709,0.0161,0.2113,0.2112,0.0709,0.0161,0.2113,0.2112,0.0709,0.0161,0.2113,0.2112,0.0709,0.0161,0.2113,0.2112,0.0709,0.0161,0.2113
ATL,2026-04-22,L,26,7,2,2,7,0.2692,0.0769,0.0769,0.2692,ATL_vs_L,0.2293,0.0996,0.0231,0.1661,0.2025,0.0964,0.018,0.2137,0.2025,0.0964,0.018,0.2137,0.2025,0.0964,0.018,0.2137,0.2025,0.0964,0.018,0.2137,0.2025,0.0964,0.018,0.2137
ATL,2026-04-23,L,27,8,2,2,5,0.2963,0.0741,0.0741,0.1852,ATL_vs_L,0.2249,0.0963,0.0341,0.176,0.2092,0.0944,0.0239,0.2193,0.2092,0.0944,0.0239,0.2193,0.2092,0.0944,0.0239,0.2193,0.2092,0.0944,0.0239,0.2193,0.2092,0.0944,0.0239,0.2193
ATL,2026-04-24,L,27,4,1,1,5,0.1481,0.037,0.037,0.1852,ATL_vs_L,0.2387,0.0926,0.0375,0.181,0.2388,0.0935,0.0313,0.1878,0.2171,0.0926,0.0284,0.2162,0.2171,0.0926,0.0284,0.2162,0.2171,0.0926,0.0284,0.2162,0.2171,0.0926,0.0284,0.2162
ATL,2026-04-25,L,29,4,2,0,9,0.1379,0.069,0.0,0.3103,ATL_vs_L,0.236,0.0979,0.0428,0.1718,0.2319,0.0885,0.035,0.1802,0.2114,0.0879,0.0292,0.2136,0.2114,0.0879,0.0292,0.2136,0.2114,0.0879,0.0292,0.2136,0.2114,0.0879,0.0292,0.2136
ATL,2026-04-26,L,10,5,1,1,1,0.5,0.1,0.1,0.1,ATL_vs_L,0.1908,0.1077,0.0428,0.2031,0.2157,0.0854,0.035,0.1913,0.2057,0.0865,0.0269,0.221,0.2057,0.0865,0.0269,0.221,0.2057,0.0865,0.0269,0.221,0.2057,0.0865,0.0269,0.221
ATL,2026-04-28,L,13,2,1,0,2,0.1538,0.0769,0.0,0.1538,ATL_vs_L,0.2451,0.1048,0.0514,0.1888,0.2457,0.0854,0.04,0.1863,0.2267,0.0874,0.0321,0.2124,0.2267,0.0874,0.0321,0.2124,0.2267,0.0874,0.0321,0.2124,0.2267,0.0874,0.0321,0.2124
ATL,2026-04-29,L,21,5,3,1,5,0.2381,0.1429,0.0476,0.2381,ATL_vs_L,0.2341,0.1048,0.0459,0.2053,0.2444,0.0931,0.04,0.1766,0.2377,0.087,0.0321,0.1877,0.2219,0.0867,0.03,0.2085,0.2219,0.0867,0.03,0.2085,0.2219,0.0867,0.03,0.2085
ATL,2026-04-30,L,18,5,5,0,3,0.2778,0.2778,0.0,0.1667,ATL_vs_L,0.2491,0.0824,0.048,0.206,0.2228,0.1074,0.0447,0.1914,0.2392,0.091,0.0355,0.186,0.2229,0.0902,0.0311,0.2103,0.2229,0.0902,0.0311,0.2103,0.2229,0.0902,0.0311,0.2103
ATL,2026-05-01,L,25,3,2,1,5,0.12,0.08,0.04,0.2,ATL_vs_L,0.2503,0.1111,0.037,0.1913,0.2385,0.1231,0.0407,0.188,0.2376,0.1037,0.0355,0.1837,0.2261,0.1013,0.0293,0.2078,0.2261,0.1013,0.0293,0.2078,0.2261,0.1013,0.0293,0.2078
ATL,2026-05-02,L,12,3,0,0,2,0.25,0.0,0.0,0.1667,ATL_vs_L,0.2251,0.1119,0.0321,0.1934,0.2275,0.1235,0.0409,0.2042,0.2319,0.1022,0.0348,0.1872,0.2202,0.1001,0.0299,0.2073,0.2202,0.1001,0.0299,0.2073,0.2202,0.1001,0.0299,0.2073
ATL,2026-05-03,L,33,10,6,3,9,0.303,0.1818,0.0909,0.2727,ATL_vs_L,0.2397,0.1066,0.0268,0.1908,0.2391,0.0935,0.0376,0.1975,0.2379,0.1022,0.0348,0.1813,0.2218,0.0948,0.0283,0.2052,0.2218,0.0948,0.0283,0.2052,0.2218,0.0948,0.0283,0.2052
ATL,2026-05-04,L,24,6,4,2,5,0.25,0.1667,0.0833,0.2083,ATL_vs_L,0.2632,0.1228,0.0398,0.1854,0.2425,0.1039,0.039,0.1979,0.227,0.1152,0.0413,0.1943,0.2259,0.0992,0.0314,0.2086,0.2259,0.0992,0.0314,0.2086,0.2259,0.0992,0.0314,0.2086
ATL,2026-05-05,L,21,9,2,1,3,0.4286,0.0952,0.0476,0.1429,ATL_vs_L,0.2275,0.1323,0.0374,0.2009,0.2379,0.1132,0.0399,0.2002,0.2363,0.1186,0.0444,0.1949,0.227,0.1024,0.0339,0.2086,0.227,0.1024,0.0339,0.2086,0.227,0.1024,0.0339,0.2086
ATL,2026-05-06,L,15,4,2,0,4,0.2667,0.1333,0.0,0.2667,ATL_vs_L,0.2668,0.1349,0.0442,0.1993,0.2659,0.119,0.0409,0.196,0.2504,0.1199,0.0451,0.2023,0.2474,0.103,0.0362,0.1916,0.2362,0.1021,0.0345,0.2056,0.2362,0.1021,0.0345,0.2056
ATL,2026-05-08,L,14,4,0,1,3,0.2857,0.0,0.0714,0.2143,ATL_vs_L,0.2709,0.1335,0.0374,0.2034,0.2788,0.1255,0.0409,0.1916,0.26,0.108,0.0427,0.2047,0.2498,0.1052,0.0362,0.1918,0.2375,0.1034,0.033,0.2082,0.2375,0.1034,0.033,0.2082
ATL,2026-05-09,L,19,7,1,0,1,0.3684,0.0526,0.0,0.0526,ATL_vs_L,0.272,0.0939,0.0476,0.2102,0.2574,0.1155,0.0381,0.203,0.2611,0.1025,0.0423,0.2008,0.2491,0.1004,0.0396,0.1925,0.2395,0.0991,0.0346,0.2085,0.2395,0.0991,0.0346,0.2085
ATL,2026-05-10,L,28,8,4,1,1,0.2857,0.1429,0.0357,0.0357,ATL_vs_L,0.3075,0.09,0.0419,0.1892,0.2788,0.113,0.0381,0.1929,0.2663,0.1009,0.037,0.1913,0.2571,0.0982,0.0372,0.1879,0.2447,0.0973,0.0332,0.2023,0.2447,0.0973,0.0332,0.2023
ATL,2026-05-12,L,17,7,3,0,0,0.4118,0.1765,0.0,0.0,ATL_vs_L,0.3126,0.1104,0.047,0.1705,0.2836,0.113,0.0369,0.1727,0.2761,0.1085,0.0369,0.1806,0.2628,0.105,0.0389,0.1777,0.2462,0.099,0.0333,0.1958,0.2462,0.099,0.0333,0.1958
ATL,2026-05-13,L,16,5,4,0,0,0.3125,0.25,0.0,0.0,ATL_vs_L,0.3281,0.1096,0.034,0.1315,0.297,0.1029,0.0369,0.156,0.2957,0.1162,0.0369,0.1585,0.2607,0.1134,0.0389,0.1733,0.2524,0.1019,0.0321,0.1886,0.2524,0.1019,0.0321,0.1886
ATL,2026-05-14,L,9,3,1,1,3,0.3333,0.1111,0.1111,0.3333,ATL_vs_L,0.3371,0.1215,0.0221,0.1017,0.3162,0.1199,0.0329,0.136,0.2823,0.1269,0.0298,0.1513,0.2699,0.1195,0.037,0.1638,0.2545,0.1072,0.0309,0.1819,0.2545,0.1072,0.0309,0.1819
ATL,2026-05-15,L,18,3,2,1,2,0.1667,0.1111,0.0556,0.1111,ATL_vs_L,0.3234,0.1238,0.0312,0.1289,0.3246,0.131,0.044,0.1527,0.2951,0.1293,0.0377,0.1641,0.2748,0.1212,0.0404,0.1779,0.2572,0.1073,0.0337,0.1871,0.2572,0.1073,0.0337,0.1871
ATL,2026-05-16,L,20,3,0,0,4,0.15,0.0,0.0,0.2,ATL_vs_L,0.3092,0.1206,0.0391,0.1067,0.3109,0.1239,0.0405,0.1365,0.29,0.1271,0.0383,0.1551,0.2764,0.1122,0.0415,0.172,0.2542,0.1074,0.0344,0.1845,0.2542,0.1074,0.0344,0.1845
ATL,2026-05-17,L,21,6,0,0,3,0.2857,0.0,0.0,0.1429,ATL_vs_L,0.2898,0.1206,0.0289,0.1047,0.3009,0.1073,0.0321,0.1357,0.2809,0.1072,0.0383,0.1575,0.2707,0.1085,0.0378,0.1687,0.2592,0.1047,0.0344,0.1745,0.2509,0.104,0.0333,0.185
ATL,2026-05-18,L,26,4,5,0,7,0.1538,0.1923,0.0,0.2692,ATL_vs_L,0.278,0.1131,0.0289,0.1176,0.2866,0.0978,0.0274,0.1357,0.2927,0.1015,0.0354,0.1534,0.2702,0.105,0.0343,0.1667,0.2615,0.1018,0.0344,0.1706,0.2519,0.1007,0.0323,0.1837
ATL,2026-05-19,L,11,5,0,0,2,0.4545,0.0,0.0,0.1818,ATL_vs_L,0.2591,0.1201,0.0238,0.1509,0.2754,0.1036,0.0274,0.1359,0.2859,0.1153,0.0354,0.1607,0.2705,0.1124,0.0325,0.1707,0.2566,0.1048,0.0344,0.1729,0.249,0.1035,0.0313,0.1863
ATL,2026-05-20,L,5,2,0,0,0,0.4,0.0,0.0,0.0,ATL_vs_L,0.2652,0.0949,0.0238,0.1769,0.2923,0.1036,0.0202,0.1327,0.2967,0.1023,0.0289,0.1542,0.2855,0.1091,0.0325,0.1646,0.2651,0.1015,0.0328,0.174,0.255,0.1005,0.0304,0.1862
ATL,2026-04-12,R,24,8,0,1,3,0.3333,0.0,0.0417,0.125,ATL_vs_R,,,,,,,,,,,,,,,,,,,,,,,,
ATL,2026-04-13,R,22,4,1,2,10,0.1818,0.0455,0.0909,0.4545,ATL_vs_R,0.3333,0.0,0.0417,0.125,0.3333,0.0,0.0417,0.125,0.3333,0.0,0.0417,0.125,0.3333,0.0,0.0417,0.125,0.3333,0.0,0.0417,0.125,0.3333,0.0,0.0417,0.125
ATL,2026-04-14,R,16,5,1,0,5,0.3125,0.0625,0.0,0.3125,ATL_vs_R,0.2576,0.0227,0.0663,0.2898,0.2576,0.0227,0.0663,0.2898,0.2576,0.0227,0.0663,0.2898,0.2576,0.0227,0.0663,0.2898,0.2576,0.0227,0.0663,0.2898,0.2576,0.0227,0.0663,0.2898
ATL,2026-04-15,R,19,8,2,0,5,0.4211,0.1053,0.0,0.2632,ATL_vs_R,0.2759,0.036,0.0442,0.2973,0.2759,0.036,0.0442,0.2973,0.2759,0.036,0.0442,0.2973,0.2759,0.036,0.0442,0.2973,0.2759,0.036,0.0442,0.2973,0.2759,0.036,0.0442,0.2973
ATL,2026-04-17,R,26,3,3,0,3,0.1154,0.1154,0.0,0.1154,ATL_vs_R,0.3122,0.0533,0.0331,0.2888,0.3122,0.0533,0.0331,0.2888,0.3122,0.0533,0.0331,0.2888,0.3122,0.0533,0.0331,0.2888,0.3122,0.0533,0.0331,0.2888,0.3122,0.0533,0.0331,0.2888
ATL,2026-04-18,R,21,5,1,1,4,0.2381,0.0476,0.0476,0.1905,ATL_vs_R,0.2728,0.0657,0.0265,0.2541,0.2728,0.0657,0.0265,0.2541,0.2728,0.0657,0.0265,0.2541,0.2728,0.0657,0.0265,0.2541,0.2728,0.0657,0.0265,0.2541,0.2728,0.0657,0.0265,0.2541
ATL,2026-04-19,R,13,4,1,0,1,0.3077,0.0769,0.0,0.0769,ATL_vs_R,0.267,0.0627,0.03,0.2435,0.267,0.0627,0.03,0.2435,0.267,0.0627,0.03,0.2435,0.267,0.0627,0.03,0.2435,0.267,0.0627,0.03,0.2435,0.267,0.0627,0.03,0.2435
ATL,2026-04-20,R,8,3,0,0,2,0.375,0.0,0.0,0.25,ATL_vs_R,0.2728,0.0647,0.0257,0.2197,0.2728,0.0647,0.0257,0.2197,0.2728,0.0647,0.0257,0.2197,0.2728,0.0647,0.0257,0.2197,0.2728,0.0647,0.0257,0.2197,0.2728,0.0647,0.0257,0.2197
ATL,2026-04-21,R,16,6,3,1,3,0.375,0.1875,0.0625,0.1875,ATL_vs_R,0.2788,0.0647,0.0198,0.2376,0.2856,0.0566,0.0225,0.2235,0.2856,0.0566,0.0225,0.2235,0.2856,0.0566,0.0225,0.2235,0.2856,0.0566,0.0225,0.2235,0.2856,0.0566,0.0225,0.2235
ATL,2026-04-22,R,16,5,1,1,4,0.3125,0.0625,0.0625,0.25,ATL_vs_R,0.3064,0.085,0.0157,0.1994,0.2955,0.0712,0.027,0.2195,0.2955,0.0712,0.027,0.2195,0.2955,0.0712,0.027,0.2195,0.2955,0.0712,0.027,0.2195,0.2955,0.0712,0.027,0.2195
ATL,2026-04-23,R,6,2,0,0,0,0.3333,0.0,0.0,0.0,ATL_vs_R,0.3064,0.085,0.0247,0.1905,0.2972,0.0703,0.0305,0.2225,0.2972,0.0703,0.0305,0.2225,0.2972,0.0703,0.0305,0.2225,0.2972,0.0703,0.0305,0.2225,0.2972,0.0703,0.0305,0.2225
ATL,2026-04-24,R,14,1,3,1,5,0.0714,0.2143,0.0714,0.3571,ATL_vs_R,0.2939,0.07,0.0247,0.1529,0.2972,0.0703,0.0264,0.21,0.3005,0.0639,0.0277,0.2023,0.3005,0.0639,0.0277,0.2023,0.3005,0.0639,0.0277,0.2023,0.3005,0.0639,0.0277,0.2023
ATL,2026-04-25,R,15,4,1,0,2,0.2667,0.0667,0.0,0.1333,ATL_vs_R,0.2876,0.0841,0.0349,0.1874,0.2862,0.0872,0.0244,0.2003,0.2814,0.0765,0.0314,0.2152,0.2814,0.0765,0.0314,0.2152,0.2814,0.0765,0.0314,0.2152,0.2814,0.0765,0.0314,0.2152
ATL,2026-04-26,R,23,7,1,0,1,0.3043,0.0435,0.0,0.0435,ATL_vs_R,0.2917,0.0868,0.0281,0.1793,0.2816,0.0876,0.0244,0.1824,0.2803,0.0757,0.029,0.2089,0.2803,0.0757,0.029,0.2089,0.2803,0.0757,0.029,0.2089,0.2803,0.0757,0.029,0.2089
ATL,2026-04-28,R,25,6,4,1,4,0.24,0.16,0.04,0.16,ATL_vs_R,0.2912,0.0821,0.0281,0.1745,0.2699,0.0814,0.0244,0.1604,0.282,0.0734,0.0269,0.1971,0.282,0.0734,0.0269,0.1971,0.282,0.0734,0.0269,0.1971,0.282,0.0734,0.0269,0.1971
ATL,2026-04-29,R,15,5,1,0,0,0.3333,0.0667,0.0,0.0,ATL_vs_R,0.2719,0.1049,0.0338,0.1616,0.2824,0.0859,0.0284,0.1649,0.2753,0.0848,0.0268,0.1996,0.2792,0.0792,0.0278,0.1946,0.2792,0.0792,0.0278,0.1946,0.2792,0.0792,0.0278,0.1946
ATL,2026-04-30,R,27,5,3,0,9,0.1852,0.1111,0.0,0.3333,ATL_vs_R,0.2659,0.0877,0.0248,0.1349,0.2919,0.0878,0.0236,0.1458,0.2862,0.0863,0.0203,0.1671,0.2826,0.0784,0.026,0.1825,0.2826,0.0784,0.026,0.1825,0.2826,0.0784,0.026,0.1825
ATL,2026-05-01,R,13,2,2,0,3,0.1538,0.1538,0.0,0.2308,ATL_vs_R,0.2478,0.0946,0.0159,0.1468,0.2797,0.0912,0.0236,0.1715,0.2771,0.0898,0.0203,0.1686,0.2769,0.0803,0.0245,0.1913,0.2769,0.0803,0.0245,0.1913,0.2769,0.0803,0.0245,0.1913
ATL,2026-05-02,R,21,10,3,0,2,0.4762,0.1429,0.0,0.0952,ATL_vs_R,0.2221,0.1166,0.0159,0.1797,0.2576,0.1066,0.0236,0.1696,0.258,0.0933,0.0203,0.1663,0.27,0.0844,0.0231,0.1935,0.27,0.0844,0.0231,0.1935,0.27,0.0844,0.0231,0.1935
ATL,2026-05-03,R,10,3,0,0,2,0.3,0.0,0.0,0.2,ATL_vs_R,0.2799,0.1064,0.0057,0.1423,0.2677,0.1021,0.0174,0.1603,0.2838,0.0952,0.0203,0.1649,0.2809,0.0875,0.0219,0.1884,0.2809,0.0875,0.0219,0.1884,0.2809,0.0875,0.0219,0.1884
ATL,2026-05-04,R,15,0,4,0,3,0.0,0.2667,0.0,0.2,ATL_vs_R,0.2847,0.0969,0.0057,0.1518,0.2664,0.0959,0.0111,0.1553,0.2882,0.0918,0.0169,0.1656,0.2818,0.0831,0.0208,0.1889,0.2818,0.0831,0.0208,0.1889,0.2818,0.0831,0.0208,0.1889
ATL,2026-05-05,R,12,7,1,0,0,0.5833,0.0833,0.0,0.0,ATL_vs_R,0.2412,0.1287,0.0057,0.1742,0.2331,0.1226,0.0111,0.1753,0.2662,0.1054,0.0169,0.1743,0.2684,0.0918,0.0198,0.1895,0.2684,0.0918,0.0198,0.1895,0.2684,0.0918,0.0198,0.1895
ATL,2026-05-06,R,19,5,0,1,5,0.2632,0.0,0.0526,0.2632,ATL_vs_R,0.2903,0.1178,0.0,0.1513,0.2843,0.1095,0.004,0.1396,0.2811,0.1114,0.0169,0.1565,0.2803,0.0958,0.0179,0.1835,0.2827,0.0915,0.0189,0.1809,0.2827,0.0915,0.0189,0.1809
ATL,2026-05-08,R,16,3,0,0,2,0.1875,0.0,0.0,0.125,ATL_vs_R,0.2802,0.1083,0.0075,0.1889,0.2839,0.1028,0.0093,0.1526,0.2731,0.098,0.0162,0.1619,0.2842,0.0936,0.016,0.1744,0.2819,0.0875,0.0204,0.1844,0.2819,0.0875,0.0204,0.1844
ATL,2026-05-09,R,16,2,2,1,5,0.125,0.125,0.0625,0.3125,ATL_vs_R,0.2806,0.0924,0.0075,0.1592,0.2723,0.0984,0.0093,0.1607,0.2642,0.0935,0.0117,0.153,0.2782,0.0907,0.016,0.1655,0.2779,0.0838,0.0196,0.182,0.2779,0.0838,0.0196,0.182
ATL,2026-05-10,R,8,2,2,0,1,0.25,0.25,0.0,0.125,ATL_vs_R,0.2765,0.0883,0.0164,0.1708,0.2608,0.0949,0.0115,0.176,0.2493,0.1024,0.0162,0.1753,0.2641,0.0916,0.019,0.1678,0.2718,0.0855,0.0213,0.1872,0.2718,0.0855,0.0213,0.1872
ATL,2026-05-12,R,16,2,2,1,1,0.125,0.125,0.0625,0.0625,ATL_vs_R,0.2441,0.1036,0.0164,0.1751,0.2524,0.1133,0.0115,0.1885,0.262,0.105,0.0111,0.1587,0.2706,0.098,0.019,0.1683,0.271,0.0918,0.0205,0.1848,0.271,0.0918,0.0205,0.1848
ATL,2026-05-13,R,19,5,1,0,4,0.2632,0.0526,0.0,0.2105,ATL_vs_R,0.2191,0.1214,0.0254,0.1555,0.2464,0.1147,0.0178,0.1614,0.2519,0.1091,0.0155,0.1536,0.2652,0.1017,0.0197,0.1622,0.2656,0.093,0.022,0.1803,0.2656,0.093,0.022,0.1803
ATL,2026-05-14,R,27,7,2,0,3,0.2593,0.0741,0.0,0.1111,ATL_vs_R,0.2567,0.0909,0.0254,0.157,0.2573,0.1045,0.0178,0.1594,0.249,0.1098,0.0155,0.1656,0.263,0.1005,0.0197,0.1685,0.2655,0.0916,0.0212,0.1813,0.2655,0.0916,0.0212,0.1813
ATL,2026-05-15,R,20,6,2,0,5,0.3,0.1,0.0,0.25,ATL_vs_R,0.2104,0.0895,0.0254,0.1728,0.2356,0.0977,0.0178,0.161,0.2504,0.1037,0.0127,0.1621,0.2575,0.1041,0.0197,0.1619,0.2653,0.091,0.0205,0.1789,0.2653,0.091,0.0205,0.1789
ATL,2026-05-16,R,15,2,0,1,3,0.1333,0.0,0.0667,0.2,ATL_vs_R,0.2157,0.1038,0.0179,0.1709,0.2356,0.1077,0.0178,0.166,0.248,0.106,0.0127,0.1799,0.254,0.0999,0.0167,0.1649,0.2664,0.0913,0.0198,0.1813,0.2664,0.0913,0.0198,0.1813
ATL,2026-05-17,R,16,1,1,0,6,0.0625,0.0625,0.0,0.375,ATL_vs_R,0.208,0.1038,0.0274,0.1817,0.249,0.081,0.0244,0.166,0.2443,0.0981,0.0174,0.1704,0.2454,0.0969,0.0169,0.1625,0.2598,0.0913,0.0206,0.1838,0.2621,0.0883,0.0213,0.1819
ATL,2026-05-18,R,17,4,2,2,3,0.2353,0.1176,0.1176,0.1765,ATL_vs_R,0.199,0.0949,0.0185,0.1906,0.1969,0.0789,0.0244,0.2035,0.2377,0.0916,0.0174,0.1807,0.2325,0.0999,0.0169,0.1804,0.2558,0.0919,0.0176,0.1811,0.2559,0.0875,0.0207,0.1879
ATL,2026-05-19,R,29,8,4,1,6,0.2759,0.1379,0.0345,0.2069,ATL_vs_R,0.1969,0.076,0.0353,0.1979,0.1941,0.0907,0.0309,0.1948,0.2205,0.0898,0.0259,0.1865,0.2403,0.0953,0.0191,0.1718,0.2532,0.0937,0.0215,0.1766,0.2553,0.0885,0.0236,0.1876
ATL,2026-05-20,R,26,6,1,0,4,0.2308,0.0385,0.0,0.1538,ATL_vs_R,0.2185,0.0778,0.0313,0.2186,0.2029,0.1045,0.0344,0.203,0.2188,0.0996,0.0283,0.187,0.2408,0.0987,0.0208,0.1753,0.2484,0.0948,0.0227,0.1747,0.2559,0.0899,0.0239,0.1881
AZ,2026-04-12,L,24,3,1,0,8,0.125,0.0417,0.0,0.3333,AZ_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
AZ,2026-04-13,L,21,4,2,0,3,0.1905,0.0952,0.0,0.1429,AZ_vs_L,0.125,0.0417,0.0,0.3333,0.125,0.0417,0.0,0.3333,0.125,0.0417,0.0,0.3333,0.125,0.0417,0.0,0.3333,0.125,0.0417,0.0,0.3333,0.125,0.0417,0.0,0.3333
AZ,2026-04-14,L,21,3,4,1,4,0.1429,0.1905,0.0476,0.1905,AZ_vs_L,0.1577,0.0685,0.0,0.2381,0.1577,0.0685,0.0,0.2381,0.1577,0.0685,0.0,0.2381,0.1577,0.0685,0.0,0.2381,0.1577,0.0685,0.0,0.2381,0.1577,0.0685,0.0,0.2381
AZ,2026-04-15,L,9,2,0,0,2,0.2222,0.0,0.0,0.2222,AZ_vs_L,0.1528,0.1091,0.0159,0.2222,0.1528,0.1091,0.0159,0.2222,0.1528,0.1091,0.0159,0.2222,0.1528,0.1091,0.0159,0.2222,0.1528,0.1091,0.0159,0.2222,0.1528,0.1091,0.0159,0.2222
AZ,2026-04-17,L,13,4,0,0,4,0.3077,0.0,0.0,0.3077,AZ_vs_L,0.1701,0.0818,0.0119,0.2222,0.1701,0.0818,0.0119,0.2222,0.1701,0.0818,0.0119,0.2222,0.1701,0.0818,0.0119,0.2222,0.1701,0.0818,0.0119,0.2222,0.1701,0.0818,0.0119,0.2222
AZ,2026-04-18,L,17,2,0,0,4,0.1176,0.0,0.0,0.2353,AZ_vs_L,0.1976,0.0655,0.0095,0.2393,0.1976,0.0655,0.0095,0.2393,0.1976,0.0655,0.0095,0.2393,0.1976,0.0655,0.0095,0.2393,0.1976,0.0655,0.0095,0.2393,0.1976,0.0655,0.0095,0.2393
AZ,2026-04-19,L,19,2,1,0,6,0.1053,0.0526,0.0,0.3158,AZ_vs_L,0.1843,0.0546,0.0079,0.2386,0.1843,0.0546,0.0079,0.2386,0.1843,0.0546,0.0079,0.2386,0.1843,0.0546,0.0079,0.2386,0.1843,0.0546,0.0079,0.2386,0.1843,0.0546,0.0079,0.2386
AZ,2026-04-21,L,32,5,3,3,12,0.1562,0.0938,0.0938,0.375,AZ_vs_L,0.173,0.0543,0.0068,0.2497,0.173,0.0543,0.0068,0.2497,0.173,0.0543,0.0068,0.2497,0.173,0.0543,0.0068,0.2497,0.173,0.0543,0.0068,0.2497,0.173,0.0543,0.0068,0.2497
AZ,2026-04-22,L,18,5,1,2,6,0.2778,0.0556,0.1111,0.3333,AZ_vs_L,0.1775,0.0617,0.0202,0.2556,0.1709,0.0592,0.0177,0.2653,0.1709,0.0592,0.0177,0.2653,0.1709,0.0592,0.0177,0.2653,0.1709,0.0592,0.0177,0.2653,0.1709,0.0592,0.0177,0.2653
AZ,2026-04-23,L,26,8,1,1,7,0.3077,0.0385,0.0385,0.2692,AZ_vs_L,0.19,0.0561,0.0361,0.2828,0.1828,0.0588,0.0281,0.2729,0.1828,0.0588,0.0281,0.2729,0.1828,0.0588,0.0281,0.2729,0.1828,0.0588,0.0281,0.2729,0.1828,0.0588,0.0281,0.2729
AZ,2026-04-25,L,12,3,2,0,1,0.25,0.1667,0.0,0.0833,AZ_vs_L,0.2135,0.0343,0.0348,0.2941,0.1953,0.0568,0.0291,0.2725,0.1953,0.0568,0.0291,0.2725,0.1953,0.0568,0.0291,0.2725,0.1953,0.0568,0.0291,0.2725,0.1953,0.0568,0.0291,0.2725
AZ,2026-04-26,L,13,1,0,0,3,0.0769,0.0,0.0,0.2308,AZ_vs_L,0.2175,0.0582,0.0348,0.2742,0.2078,0.0693,0.0291,0.2475,0.2003,0.0668,0.0264,0.2553,0.2003,0.0668,0.0264,0.2553,0.2003,0.0668,0.0264,0.2553,0.2003,0.0668,0.0264,0.2553
AZ,2026-04-28,L,30,0,4,1,11,0.0,0.1333,0.0333,0.3667,AZ_vs_L,0.1845,0.0582,0.0348,0.2633,0.1964,0.0598,0.0291,0.2563,0.19,0.0612,0.0242,0.2533,0.19,0.0612,0.0242,0.2533,0.19,0.0612,0.0242,0.2533,0.19,0.0612,0.0242,0.2533
AZ,2026-04-29,L,17,6,0,0,4,0.3529,0.0,0.0,0.2353,AZ_vs_L,0.1677,0.0772,0.0395,0.282,0.1821,0.054,0.0277,0.2739,0.1754,0.0668,0.0249,0.262,0.1754,0.0668,0.0249,0.262,0.1754,0.0668,0.0249,0.262,0.1754,0.0668,0.0249,0.262
AZ,2026-04-30,L,36,5,5,1,10,0.1389,0.1389,0.0278,0.2778,AZ_vs_L,0.2031,0.0697,0.0395,0.2705,0.1952,0.054,0.0277,0.2752,0.1881,0.062,0.0232,0.2601,0.1881,0.062,0.0232,0.2601,0.1881,0.062,0.0232,0.2601,0.1881,0.062,0.0232,0.2601
AZ,2026-05-01,L,15,3,3,0,3,0.2,0.2,0.0,0.2,AZ_vs_L,0.2006,0.0761,0.0301,0.2566,0.1783,0.0679,0.0304,0.2722,0.189,0.0689,0.0251,0.2561,0.1848,0.0671,0.0235,0.2613,0.1848,0.0671,0.0235,0.2613,0.1848,0.0671,0.0235,0.2613
AZ,2026-05-02,L,16,3,3,1,4,0.1875,0.1875,0.0625,0.25,AZ_vs_L,0.1895,0.0968,0.0142,0.2376,0.1866,0.0879,0.0304,0.2687,0.1897,0.0764,0.0251,0.2602,0.1857,0.0754,0.022,0.2574,0.1857,0.0754,0.022,0.2574,0.1857,0.0754,0.022,0.2574
AZ,2026-05-03,L,19,3,4,1,6,0.1579,0.2105,0.0526,0.3158,AZ_vs_L,0.1723,0.1181,0.0177,0.2348,0.1948,0.1014,0.0367,0.2621,0.1929,0.0762,0.0262,0.2645,0.1858,0.082,0.0244,0.257,0.1858,0.082,0.0244,0.257,0.1858,0.082,0.0244,0.257
AZ,2026-05-05,L,7,2,0,0,0,0.2857,0.0,0.0,0.0,AZ_vs_L,0.1592,0.1243,0.0252,0.268,0.195,0.1131,0.0326,0.2562,0.1883,0.0912,0.03,0.2711,0.1843,0.0891,0.026,0.2603,0.1843,0.0891,0.026,0.2603,0.1843,0.0891,0.026,0.2603
